commit_sha,file_path,change_type,old_file_path,new_file_path,insertions,deletions
3126980ca14111b01d9e9ad356c2b08d5523e3ce,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.jpg,A,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.jpg,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.jpg,0,0
3126980ca14111b01d9e9ad356c2b08d5523e3ce,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.webp,A,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.webp,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.webp,0,0
04765c2d59e59123237423c91e4ffdd5391499fa,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,26,8
04765c2d59e59123237423c91e4ffdd5391499fa,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,23,15
749bff3d78f100547b798fbbe845b7064ba5f4e1,ControlApi/ControlApi/API/Controllers/DatabaseEndpoints.cs,M,ControlApi/ControlApi/API/Controllers/DatabaseEndpoints.cs,ControlApi/ControlApi/API/Controllers/DatabaseEndpoints.cs,1,1
749bff3d78f100547b798fbbe845b7064ba5f4e1,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,69,17
749bff3d78f100547b798fbbe845b7064ba5f4e1,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,68,16
8fea11b20cd104eedfa964c6c8bf6a75372f9ece,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,79,6
8fea11b20cd104eedfa964c6c8bf6a75372f9ece,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,69,11
0de6f038b11e34765a8ff0ec173455b1bc90a4d4,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,33,8
0de6f038b11e34765a8ff0ec173455b1bc90a4d4,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,33,8
84a061415e6c7a433162969fe47589e27a43f4df,ControlApi/ControlApi/API/Models/SensoringDataGrabber.cs,M,ControlApi/ControlApi/API/Models/SensoringDataGrabber.cs,ControlApi/ControlApi/API/Models/SensoringDataGrabber.cs,1,1
84a061415e6c7a433162969fe47589e27a43f4df,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,45,16
84a061415e6c7a433162969fe47589e27a43f4df,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,59,15
88a9fd4dd3a3195c9cea4f1a329fb7ee41f4eb89,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,88,23
88a9fd4dd3a3195c9cea4f1a329fb7ee41f4eb89,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,86,21
aafc1c68d3718664443114a65412306f4581602d,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,28,30
aafc1c68d3718664443114a65412306f4581602d,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,10,12
69f39a0b44a088ce5b796b289f27504344eb0a77,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,2,2
69f39a0b44a088ce5b796b289f27504344eb0a77,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,20,20
fa2287aee3971f1ca0bdfccd6850ecb95a6932bd,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,36,7
fa2287aee3971f1ca0bdfccd6850ecb95a6932bd,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,36,7
b99e825a267e47e27df73dbae1c1c1c39c7db3fc,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,M,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,Documentatie en diagrammen/UML_classdiagram/.$ClassDiagram3.0.drawio.bkp,87,48
b99e825a267e47e27df73dbae1c1c1c39c7db3fc,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,M,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,Documentatie en diagrammen/UML_classdiagram/ClassDiagram3.0.drawio,87,48
3e5f417844596ea76fc4020f17570010ddb1e359,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,3,3
b4499663db701c4e3ec64c4f30fcce6644ec532e,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,4,0
9af70c06081d373d0b6db682d03865cd9d13a992,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,8,7
9af70c06081d373d0b6db682d03865cd9d13a992,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,7,3
43b9c3a78896f327ffcc95880d87537322a7cc4d,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,1,1
46a1ecb0beab2b9323ec6c652b1ee4f416394720,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,2,14
46a1ecb0beab2b9323ec6c652b1ee4f416394720,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,7,1
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,0,3
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Layout/NavMenu.razor,M,Frontend_Dashboard/Components/Layout/NavMenu.razor,Frontend_Dashboard/Components/Layout/NavMenu.razor,26,13
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,A,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,11,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Models/FunFactsDTO.cs,M,Frontend_Dashboard/Components/Models/FunFactsDTO.cs,Frontend_Dashboard/Components/Models/FunFactsDTO.cs,1,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,A,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,9,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,68,40
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Pages/Home.razor,D,Frontend_Dashboard/Components/Pages/Home.razor,Frontend_Dashboard/Components/Pages/Home.razor,0,7
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Pages/Overview.razor,R,Frontend_Dashboard/Components/Pages/WasteCalendar.razor,Frontend_Dashboard/Components/Pages/Overview.razor,189,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Pages/ThemeToggle.razor,A,Frontend_Dashboard/Components/Pages/ThemeToggle.razor,Frontend_Dashboard/Components/Pages/ThemeToggle.razor,26,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,A,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,55,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Services/CalendarService.cs,M,Frontend_Dashboard/Components/Services/CalendarService.cs,Frontend_Dashboard/Components/Services/CalendarService.cs,1,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Services/DateService.cs,M,Frontend_Dashboard/Components/Services/DateService.cs,Frontend_Dashboard/Components/Services/DateService.cs,2,2
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Services/DetectionDataService.cs,D,Frontend_Dashboard/Components/Services/DetectionDataService.cs,Frontend_Dashboard/Components/Services/DetectionDataService.cs,0,31
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Services/FunFactsService.cs,M,Frontend_Dashboard/Components/Services/FunFactsService.cs,Frontend_Dashboard/Components/Services/FunFactsService.cs,37,26
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,R,Frontend_Dashboard/Components/Services/IDetectionDataService.cs,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,10,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/Services/ThemeService.cs,A,Frontend_Dashboard/Components/Services/ThemeService.cs,Frontend_Dashboard/Components/Services/ThemeService.cs,38,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Components/_Imports.razor,M,Frontend_Dashboard/Components/_Imports.razor,Frontend_Dashboard/Components/_Imports.razor,2,1
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/Program.cs,M,Frontend_Dashboard/Program.cs,Frontend_Dashboard/Program.cs,2,1
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/wwwroot/app.css,M,Frontend_Dashboard/wwwroot/app.css,Frontend_Dashboard/wwwroot/app.css,143,87
36652ad57eaf487e73d146a5d41e17dad1f008b1,Frontend_Dashboard/wwwroot/js/theme.js,A,Frontend_Dashboard/wwwroot/js/theme.js,Frontend_Dashboard/wwwroot/js/theme.js,33,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,trash_prediction_api/application.py,M,trash_prediction_api/application.py,trash_prediction_api/application.py,2,2
36652ad57eaf487e73d146a5d41e17dad1f008b1,trash_prediction_api/decision_tree,M,trash_prediction_api/decision_tree,trash_prediction_api/decision_tree,24,8
36652ad57eaf487e73d146a5d41e17dad1f008b1,trash_prediction_api/decision_tree.pdf,M,trash_prediction_api/decision_tree.pdf,trash_prediction_api/decision_tree.pdf,0,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,trash_prediction_api/models/calendar_model.pkl,M,trash_prediction_api/models/calendar_model.pkl,trash_prediction_api/models/calendar_model.pkl,0,0
36652ad57eaf487e73d146a5d41e17dad1f008b1,trash_prediction_api/train.py,M,trash_prediction_api/train.py,trash_prediction_api/train.py,43,17
36652ad57eaf487e73d146a5d41e17dad1f008b1,trash_prediction_api/train_data_set.json,A,trash_prediction_api/train_data_set.json,trash_prediction_api/train_data_set.json,13743,0
bced93e68cc7ed2e6dcf51701996f1d5fe409b88,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,44,9
85649b84d23f94b085900a7531077d1813d0faaf,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,3,0
88da344eb1694d8a475c1ee04262691341762844,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,1,0
88da344eb1694d8a475c1ee04262691341762844,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,M,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,5,5
88da344eb1694d8a475c1ee04262691341762844,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,M,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,1,0
028bcf0dece0f26890e4120489692cb954d83cb6,Frontend_Dashboard/Components/App.razor,M,Frontend_Dashboard/Components/App.razor,Frontend_Dashboard/Components/App.razor,0,1
028bcf0dece0f26890e4120489692cb954d83cb6,Frontend_Dashboard/Components/Layout/NavMenu.razor,M,Frontend_Dashboard/Components/Layout/NavMenu.razor,Frontend_Dashboard/Components/Layout/NavMenu.razor,14,8
028bcf0dece0f26890e4120489692cb954d83cb6,Frontend_Dashboard/Components/Pages/ThemeToggle.razor,A,Frontend_Dashboard/Components/Pages/ThemeToggle.razor,Frontend_Dashboard/Components/Pages/ThemeToggle.razor,26,0
028bcf0dece0f26890e4120489692cb954d83cb6,Frontend_Dashboard/Components/Services/ThemeService.cs,M,Frontend_Dashboard/Components/Services/ThemeService.cs,Frontend_Dashboard/Components/Services/ThemeService.cs,31,6
028bcf0dece0f26890e4120489692cb954d83cb6,Frontend_Dashboard/Components/_Imports.razor,M,Frontend_Dashboard/Components/_Imports.razor,Frontend_Dashboard/Components/_Imports.razor,2,1
028bcf0dece0f26890e4120489692cb954d83cb6,Frontend_Dashboard/wwwroot/app.css,M,Frontend_Dashboard/wwwroot/app.css,Frontend_Dashboard/wwwroot/app.css,21,0
028bcf0dece0f26890e4120489692cb954d83cb6,Frontend_Dashboard/wwwroot/js/theme.js,R,Frontend_Dashboard/wwwroot/theme.js,Frontend_Dashboard/wwwroot/js/theme.js,33,0
5aa9abc7fcdf4c0d501828f00a4438106ac13b8f,Frontend_Dashboard/Components/App.razor,M,Frontend_Dashboard/Components/App.razor,Frontend_Dashboard/Components/App.razor,1,0
5aa9abc7fcdf4c0d501828f00a4438106ac13b8f,Frontend_Dashboard/Components/Services/ThemeService.cs,A,Frontend_Dashboard/Components/Services/ThemeService.cs,Frontend_Dashboard/Components/Services/ThemeService.cs,13,0
5aa9abc7fcdf4c0d501828f00a4438106ac13b8f,Frontend_Dashboard/Program.cs,M,Frontend_Dashboard/Program.cs,Frontend_Dashboard/Program.cs,1,0
5aa9abc7fcdf4c0d501828f00a4438106ac13b8f,Frontend_Dashboard/wwwroot/app.css,M,Frontend_Dashboard/wwwroot/app.css,Frontend_Dashboard/wwwroot/app.css,97,76
5aa9abc7fcdf4c0d501828f00a4438106ac13b8f,Frontend_Dashboard/wwwroot/theme.js,A,Frontend_Dashboard/wwwroot/theme.js,Frontend_Dashboard/wwwroot/theme.js,28,0
21b65e7154689afb747aac6669247aae173f1239,Frontend_Dashboard/Components/Graph.razor,M,Frontend_Dashboard/Components/Graph.razor,Frontend_Dashboard/Components/Graph.razor,0,3
21b65e7154689afb747aac6669247aae173f1239,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,A,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,11,0
21b65e7154689afb747aac6669247aae173f1239,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,A,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,9,0
21b65e7154689afb747aac6669247aae173f1239,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,68,40
21b65e7154689afb747aac6669247aae173f1239,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,A,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,55,0
21b65e7154689afb747aac6669247aae173f1239,Frontend_Dashboard/Components/Services/DetectionDataService.cs,D,Frontend_Dashboard/Components/Services/DetectionDataService.cs,Frontend_Dashboard/Components/Services/DetectionDataService.cs,0,31
21b65e7154689afb747aac6669247aae173f1239,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,R,Frontend_Dashboard/Components/Services/IDetectionDataService.cs,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,10,0
21b65e7154689afb747aac6669247aae173f1239,Frontend_Dashboard/Program.cs,M,Frontend_Dashboard/Program.cs,Frontend_Dashboard/Program.cs,1,1
dbc753a21f71081b0c657506975ed6f3c1e20b4d,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,M,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,1,3
5dd6866faa9dc1565dd8509101520de61368d2ea,Frontend_Dashboard/Components/Layout/NavMenu.razor,M,Frontend_Dashboard/Components/Layout/NavMenu.razor,Frontend_Dashboard/Components/Layout/NavMenu.razor,1,1
5dd6866faa9dc1565dd8509101520de61368d2ea,Frontend_Dashboard/Components/Pages/Overview.razor,M,Frontend_Dashboard/Components/Pages/Overview.razor,Frontend_Dashboard/Components/Pages/Overview.razor,5,9
5dd6866faa9dc1565dd8509101520de61368d2ea,Frontend_Dashboard/Components/Services/CalendarService.cs,M,Frontend_Dashboard/Components/Services/CalendarService.cs,Frontend_Dashboard/Components/Services/CalendarService.cs,1,0
5dd6866faa9dc1565dd8509101520de61368d2ea,Frontend_Dashboard/wwwroot/app.css,M,Frontend_Dashboard/wwwroot/app.css,Frontend_Dashboard/wwwroot/app.css,22,13
8908776bd0b88c7bf4ac1af66da4bd06c2e32876,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,A,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,Frontend_Dashboard/Components/Models/LineGraphDTO.cs,11,0
8908776bd0b88c7bf4ac1af66da4bd06c2e32876,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,M,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,16,1
8908776bd0b88c7bf4ac1af66da4bd06c2e32876,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,R,Frontend_Dashboard/Components/Services/IDetectionDataService.cs,Frontend_Dashboard/Components/Services/IAnalyticsDataService.cs,10,0
d794ad0abdeea0d2aa24beb13f6fff7aaddaff4c,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,18,1
281bb97363b3f91ff3732ca86086aaadaba57afd,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,61,53
198672a4e72ac0976df603e828c97a57abf65f0f,Frontend_Dashboard/Components/Layout/NavMenu.razor,M,Frontend_Dashboard/Components/Layout/NavMenu.razor,Frontend_Dashboard/Components/Layout/NavMenu.razor,1,1
198672a4e72ac0976df603e828c97a57abf65f0f,Frontend_Dashboard/Components/Pages/Home.razor,D,Frontend_Dashboard/Components/Pages/Home.razor,Frontend_Dashboard/Components/Pages/Home.razor,0,7
198672a4e72ac0976df603e828c97a57abf65f0f,Frontend_Dashboard/Components/Pages/Overview.razor,R,Frontend_Dashboard/Components/Pages/WasteCalendar.razor,Frontend_Dashboard/Components/Pages/Overview.razor,193,0
ad3b39936bbe6ad466557338c9630a95939b9077,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,M,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,1,3
bcb6b2d019fb317ff5f5f405a7937b461bee9886,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,A,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,Frontend_Dashboard/Components/Models/AnalyticsDTO.cs,11,0
bcb6b2d019fb317ff5f5f405a7937b461bee9886,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,55,53
bcb6b2d019fb317ff5f5f405a7937b461bee9886,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,R,Frontend_Dashboard/Components/Services/DetectionDataService.cs,Frontend_Dashboard/Components/Services/AnalyticsDataService.cs,42,0
bcb6b2d019fb317ff5f5f405a7937b461bee9886,Frontend_Dashboard/Components/Services/IDetectionDataService.cs,M,Frontend_Dashboard/Components/Services/IDetectionDataService.cs,Frontend_Dashboard/Components/Services/IDetectionDataService.cs,2,2
bcb6b2d019fb317ff5f5f405a7937b461bee9886,Frontend_Dashboard/Program.cs,M,Frontend_Dashboard/Program.cs,Frontend_Dashboard/Program.cs,1,1
979abfc70d04707fed67ca69f7f854832ad454c8,Frontend_Dashboard/Components/Layout/NavMenu.razor,M,Frontend_Dashboard/Components/Layout/NavMenu.razor,Frontend_Dashboard/Components/Layout/NavMenu.razor,16,9
979abfc70d04707fed67ca69f7f854832ad454c8,Frontend_Dashboard/Components/Models/FunFactsDTO.cs,M,Frontend_Dashboard/Components/Models/FunFactsDTO.cs,Frontend_Dashboard/Components/Models/FunFactsDTO.cs,1,0
979abfc70d04707fed67ca69f7f854832ad454c8,Frontend_Dashboard/Components/Pages/WasteCalendar.razor,M,Frontend_Dashboard/Components/Pages/WasteCalendar.razor,Frontend_Dashboard/Components/Pages/WasteCalendar.razor,4,2
979abfc70d04707fed67ca69f7f854832ad454c8,Frontend_Dashboard/Components/Services/DateService.cs,M,Frontend_Dashboard/Components/Services/DateService.cs,Frontend_Dashboard/Components/Services/DateService.cs,2,2
979abfc70d04707fed67ca69f7f854832ad454c8,Frontend_Dashboard/Components/Services/FunFactsService.cs,M,Frontend_Dashboard/Components/Services/FunFactsService.cs,Frontend_Dashboard/Components/Services/FunFactsService.cs,37,26
979abfc70d04707fed67ca69f7f854832ad454c8,Frontend_Dashboard/wwwroot/app.css,M,Frontend_Dashboard/wwwroot/app.css,Frontend_Dashboard/wwwroot/app.css,13,8
979abfc70d04707fed67ca69f7f854832ad454c8,trash_prediction_api/application.py,M,trash_prediction_api/application.py,trash_prediction_api/application.py,2,2
979abfc70d04707fed67ca69f7f854832ad454c8,trash_prediction_api/decision_tree,M,trash_prediction_api/decision_tree,trash_prediction_api/decision_tree,24,8
979abfc70d04707fed67ca69f7f854832ad454c8,trash_prediction_api/decision_tree.pdf,M,trash_prediction_api/decision_tree.pdf,trash_prediction_api/decision_tree.pdf,0,0
979abfc70d04707fed67ca69f7f854832ad454c8,trash_prediction_api/models/calendar_model.pkl,M,trash_prediction_api/models/calendar_model.pkl,trash_prediction_api/models/calendar_model.pkl,0,0
979abfc70d04707fed67ca69f7f854832ad454c8,trash_prediction_api/train.py,M,trash_prediction_api/train.py,trash_prediction_api/train.py,43,17
979abfc70d04707fed67ca69f7f854832ad454c8,trash_prediction_api/train_data_set.json,A,trash_prediction_api/train_data_set.json,trash_prediction_api/train_data_set.json,13743,0
d7753ad489611bfcd522113ff690d55b79c595ed,decision_tree,D,decision_tree,decision_tree,0,9
d7753ad489611bfcd522113ff690d55b79c595ed,decision_tree.pdf,D,decision_tree.pdf,decision_tree.pdf,0,0
d7753ad489611bfcd522113ff690d55b79c595ed,trash_prediction_api/decision_tree,M,trash_prediction_api/decision_tree,trash_prediction_api/decision_tree,23,31
d7753ad489611bfcd522113ff690d55b79c595ed,trash_prediction_api/decision_tree.pdf,M,trash_prediction_api/decision_tree.pdf,trash_prediction_api/decision_tree.pdf,0,0
d7753ad489611bfcd522113ff690d55b79c595ed,trash_prediction_api/models/calendar_model.pkl,M,trash_prediction_api/models/calendar_model.pkl,trash_prediction_api/models/calendar_model.pkl,0,0
d7753ad489611bfcd522113ff690d55b79c595ed,trash_prediction_api/train.py,M,trash_prediction_api/train.py,trash_prediction_api/train.py,7,4
b2bb8188ca2632e968e82f13d4cb24075de76ebe,decision_tree,A,decision_tree,decision_tree,9,0
b2bb8188ca2632e968e82f13d4cb24075de76ebe,decision_tree.pdf,A,decision_tree.pdf,decision_tree.pdf,0,0
b2bb8188ca2632e968e82f13d4cb24075de76ebe,trash_prediction_api/application.py,M,trash_prediction_api/application.py,trash_prediction_api/application.py,2,2
b2bb8188ca2632e968e82f13d4cb24075de76ebe,trash_prediction_api/decision_tree,M,trash_prediction_api/decision_tree,trash_prediction_api/decision_tree,30,6
b2bb8188ca2632e968e82f13d4cb24075de76ebe,trash_prediction_api/decision_tree.pdf,M,trash_prediction_api/decision_tree.pdf,trash_prediction_api/decision_tree.pdf,0,0
b2bb8188ca2632e968e82f13d4cb24075de76ebe,trash_prediction_api/models/calendar_model.pkl,M,trash_prediction_api/models/calendar_model.pkl,trash_prediction_api/models/calendar_model.pkl,0,0
b2bb8188ca2632e968e82f13d4cb24075de76ebe,trash_prediction_api/train.py,M,trash_prediction_api/train.py,trash_prediction_api/train.py,37,14
b2bb8188ca2632e968e82f13d4cb24075de76ebe,trash_prediction_api/train_data_set.json,A,trash_prediction_api/train_data_set.json,trash_prediction_api/train_data_set.json,13743,0
8a73b85aa5b1569f17b3ca20a4303a3895160724,decision_tree,D,decision_tree,decision_tree,0,9
